"doi","measure","count","tweet"
"10.1097/ACM.0000000000000828","seven_pfv",0,1
"10.1097/ACM.0000000000000829","seven_pfv",0,1
"10.1097/ACM.0000000000000842","seven_pfv",4,1
"10.1097/ACM.0000000000000846","seven_pfv",0,1
"10.1097/ACM.0000000000000857","seven_pfv",0,1
"10.1097/ACM.0000000000000860","seven_pfv",0,1
"10.1097/ACM.0000000000000873","seven_pfv",0,1
"10.1097/ACM.0000000000000887","seven_pfv",1,1
"10.1097/ACM.0000000000000921","seven_pfv",3,1
"10.1097/ACM.0000000000000933","seven_pfv",0,1
"10.1097/ACM.0000000000000939","seven_pfv",3,1
"10.1097/ACM.0000000000000954","seven_pfv",0,1
"10.1097/ACM.0000000000000960","seven_pfv",2,1
"10.1097/ACM.0000000000000970","seven_pfv",1,1
"10.1097/ACM.0000000000000437","thirty_pfv",3,1
"10.1097/ACM.0000000000000440","thirty_pfv",0,1
"10.1097/ACM.0000000000000449","thirty_pfv",9,1
"10.1097/ACM.0000000000000465","thirty_pfv",2,1
"10.1097/ACM.0000000000000499","thirty_pfv",4,1
"10.1097/ACM.0000000000000506","thirty_pfv",1,1
"10.1097/ACM.0000000000000521","thirty_pfv",1,1
"10.1097/ACM.0000000000000522","thirty_pfv",2,1
"10.1097/ACM.0000000000000524","thirty_pfv",1,1
"10.1097/ACM.0000000000000525","thirty_pfv",0,1
"10.1097/ACM.0000000000000528","thirty_pfv",0,1
"10.1097/ACM.0000000000000529","thirty_pfv",8,1
"10.1097/ACM.0000000000000535","thirty_pfv",1,1
"10.1097/ACM.0000000000000541","thirty_pfv",2,1
"10.1097/ACM.0000000000000543","thirty_pfv",3,1
"10.1097/ACM.0000000000000547","thirty_pfv",2,1
"10.1097/ACM.0000000000000550","thirty_pfv",1,1
"10.1097/ACM.0000000000000551","thirty_pfv",0,1
"10.1097/ACM.0000000000000553","thirty_pfv",0,1
"10.1097/ACM.0000000000000562","thirty_pfv",0,1
"10.1097/ACM.0000000000000564","thirty_pfv",5,1
"10.1097/ACM.0000000000000578","thirty_pfv",2,1
"10.1097/ACM.0000000000000579","thirty_pfv",4,1
"10.1097/ACM.0000000000000581","thirty_pfv",4,1
"10.1097/ACM.0000000000000583","thirty_pfv",1,1
"10.1097/ACM.0000000000000586","thirty_pfv",28,1
"10.1097/ACM.0000000000000588","thirty_pfv",3,1
"10.1097/ACM.0000000000000590","thirty_pfv",0,1
"10.1097/ACM.0000000000000591","thirty_pfv",2,1
"10.1097/ACM.0000000000000592","thirty_pfv",14,1
"10.1097/ACM.0000000000000594","thirty_pfv",2,1
"10.1097/ACM.0000000000000606","thirty_pfv",3,1
"10.1097/ACM.0000000000000610","thirty_pfv",17,1
"10.1097/ACM.0000000000000612","thirty_pfv",0,1
"10.1097/ACM.0000000000000616","thirty_pfv",5,1
"10.1097/ACM.0000000000000617","thirty_pfv",0,1
"10.1097/ACM.0000000000000619","thirty_pfv",2,1
"10.1097/ACM.0000000000000631","thirty_pfv",3,1
"10.1097/ACM.0000000000000632","thirty_pfv",1,1
"10.1097/ACM.0000000000000633","thirty_pfv",2,1
"10.1097/ACM.0000000000000640","thirty_pfv",0,1
"10.1097/ACM.0000000000000646","thirty_pfv",37,1
"10.1097/ACM.0000000000000648","thirty_pfv",0,1
"10.1097/ACM.0000000000000649","thirty_pfv",5,1
"10.1097/ACM.0000000000000650","thirty_pfv",2,1
"10.1097/ACM.0000000000000655","thirty_pfv",16,1
"10.1097/ACM.0000000000000658","thirty_pfv",0,1
"10.1097/ACM.0000000000000661","thirty_pfv",8,1
"10.1097/ACM.0000000000000674","thirty_pfv",7,1
"10.1097/ACM.0000000000000675","thirty_pfv",0,1
"10.1097/ACM.0000000000000679","thirty_pfv",8,1
"10.1097/ACM.0000000000000680","thirty_pfv",2,1
"10.1097/ACM.0000000000000681","thirty_pfv",12,1
"10.1097/ACM.0000000000000683","thirty_pfv",5,1
"10.1097/ACM.0000000000000685","thirty_pfv",2,1
"10.1097/ACM.0000000000000686","thirty_pfv",1,1
"10.1097/ACM.0000000000000701","thirty_pfv",0,1
"10.1097/ACM.0000000000000704","thirty_pfv",2,1
"10.1097/ACM.0000000000000705","thirty_pfv",0,1
"10.1097/ACM.0000000000000714","thirty_pfv",3,1
"10.1097/ACM.0000000000000716","thirty_pfv",5,1
"10.1097/ACM.0000000000000718","thirty_pfv",3,1
"10.1097/ACM.0000000000000719","thirty_pfv",36,1
"10.1097/ACM.0000000000000734","thirty_pfv",27,1
"10.1097/ACM.0000000000000736","thirty_pfv",4,1
"10.1097/ACM.0000000000000755","thirty_pfv",1,1
"10.1097/ACM.0000000000000763","thirty_pfv",0,1
"10.1097/ACM.0000000000000766","thirty_pfv",1,1
"10.1097/ACM.0000000000000768","thirty_pfv",1,1
"10.1097/ACM.0000000000000773","thirty_pfv",1,1
"10.1097/ACM.0000000000000777","thirty_pfv",3,1
"10.1097/ACM.0000000000000779","thirty_pfv",13,1
"10.1097/ACM.0000000000000786","thirty_pfv",19,1
"10.1097/ACM.0000000000000792","thirty_pfv",5,1
"10.1097/ACM.0000000000000794","thirty_pfv",0,1
"10.1097/ACM.0000000000000801","thirty_pfv",10,1
"10.1097/ACM.0000000000000803","thirty_pfv",2,1
"10.1097/ACM.0000000000000806","thirty_pfv",1,1
"10.1097/ACM.0000000000000809","thirty_pfv",18,1
"10.1097/ACM.0000000000000822","thirty_pfv",4,1
"10.1097/ACM.0000000000000828","thirty_pfv",3,1
"10.1097/ACM.0000000000000829","thirty_pfv",1,1
"10.1097/ACM.0000000000000842","thirty_pfv",17,1
"10.1097/ACM.0000000000000846","thirty_pfv",0,1
"10.1097/ACM.0000000000000857","thirty_pfv",1,1
"10.1097/ACM.0000000000000860","thirty_pfv",0,1
"10.1097/ACM.0000000000000873","thirty_pfv",2,1
"10.1097/ACM.0000000000000887","thirty_pfv",9,1
"10.1097/ACM.0000000000000921","thirty_pfv",8,1
"10.1097/ACM.0000000000000933","thirty_pfv",3,1
"10.1097/ACM.0000000000000939","thirty_pfv",29,1
"10.1097/ACM.0000000000000954","thirty_pfv",0,1
"10.1097/ACM.0000000000000960","thirty_pfv",4,1
"10.1097/ACM.0000000000000970","thirty_pfv",3,1
"10.1097/ACM.0000000000000442","one_uv",1,0
"10.1097/ACM.0000000000000445","one_uv",0,0
"10.1097/ACM.0000000000000446","one_uv",1,0
"10.1097/ACM.0000000000000447","one_uv",1,0
"10.1097/ACM.0000000000000458","one_uv",0,0
"10.1097/ACM.0000000000000464","one_uv",1,0
"10.1097/ACM.0000000000000467","one_uv",5,0
"10.1097/ACM.0000000000000470","one_uv",1,0
"10.1097/ACM.0000000000000500","one_uv",1,0
"10.1097/ACM.0000000000000508","one_uv",0,0
"10.1097/ACM.0000000000000530","one_uv",0,0
"10.1097/ACM.0000000000000540","one_uv",0,0
"10.1097/ACM.0000000000000542","one_uv",0,0
"10.1097/ACM.0000000000000544","one_uv",1,0
"10.1097/ACM.0000000000000545","one_uv",2,0
"10.1097/ACM.0000000000000546","one_uv",0,0
"10.1097/ACM.0000000000000548","one_uv",0,0
"10.1097/ACM.0000000000000552","one_uv",2,0
"10.1097/ACM.0000000000000554","one_uv",0,0
"10.1097/ACM.0000000000000560","one_uv",3,0
"10.1097/ACM.0000000000000565","one_uv",0,0
"10.1097/ACM.0000000000000568","one_uv",0,0
"10.1097/ACM.0000000000000570","one_uv",1,0
"10.1097/ACM.0000000000000572","one_uv",0,0
"10.1097/ACM.0000000000000582","one_uv",0,0
"10.1097/ACM.0000000000000585","one_uv",0,0
"10.1097/ACM.0000000000000587","one_uv",1,0
"10.1097/ACM.0000000000000589","one_uv",0,0
"10.1097/ACM.0000000000000596","one_uv",0,0
"10.1097/ACM.0000000000000603","one_uv",3,0
"10.1097/ACM.0000000000000604","one_uv",1,0
"10.1097/ACM.0000000000000605","one_uv",0,0
"10.1097/ACM.0000000000000607","one_uv",0,0
"10.1097/ACM.0000000000000611","one_uv",2,0
"10.1097/ACM.0000000000000614","one_uv",1,0
"10.1097/ACM.0000000000000615","one_uv",1,0
"10.1097/ACM.0000000000000620","one_uv",1,0
"10.1097/ACM.0000000000000639","one_uv",0,0
"10.1097/ACM.0000000000000641","one_uv",1,0
"10.1097/ACM.0000000000000642","one_uv",1,0
"10.1097/ACM.0000000000000643","one_uv",0,0
"10.1097/ACM.0000000000000647","one_uv",1,0
"10.1097/ACM.0000000000000652","one_uv",1,0
"10.1097/ACM.0000000000000653","one_uv",8,0
"10.1097/ACM.0000000000000656","one_uv",0,0
"10.1097/ACM.0000000000000657","one_uv",0,0
"10.1097/ACM.0000000000000668","one_uv",3,0
"10.1097/ACM.0000000000000669","one_uv",0,0
"10.1097/ACM.0000000000000671","one_uv",0,0
"10.1097/ACM.0000000000000677","one_uv",1,0
"10.1097/ACM.0000000000000678","one_uv",0,0
"10.1097/ACM.0000000000000682","one_uv",9,0
"10.1097/ACM.0000000000000687","one_uv",0,0
"10.1097/ACM.0000000000000688","one_uv",2,0
"10.1097/ACM.0000000000000690","one_uv",3,0
"10.1097/ACM.0000000000000692","one_uv",0,0
"10.1097/ACM.0000000000000700","one_uv",3,0
"10.1097/ACM.0000000000000702","one_uv",4,0
"10.1097/ACM.0000000000000703","one_uv",0,0
"10.1097/ACM.0000000000000706","one_uv",0,0
"10.1097/ACM.0000000000000707","one_uv",0,0
"10.1097/ACM.0000000000000708","one_uv",0,0
"10.1097/ACM.0000000000000709","one_uv",0,0
"10.1097/ACM.0000000000000715","one_uv",4,0
"10.1097/ACM.0000000000000717","one_uv",0,0
"10.1097/ACM.0000000000000720","one_uv",1,0
"10.1097/ACM.0000000000000725","one_uv",6,0
"10.1097/ACM.0000000000000735","one_uv",0,0
"10.1097/ACM.0000000000000737","one_uv",2,0
"10.1097/ACM.0000000000000739","one_uv",0,0
"10.1097/ACM.0000000000000740","one_uv",0,0
"10.1097/ACM.0000000000000742","one_uv",0,0
"10.1097/ACM.0000000000000743","one_uv",1,0
"10.1097/ACM.0000000000000754","one_uv",0,0
"10.1097/ACM.0000000000000758","one_uv",0,0
"10.1097/ACM.0000000000000765","one_uv",1,0
"10.1097/ACM.0000000000000767","one_uv",0,0
"10.1097/ACM.0000000000000769","one_uv",0,0
"10.1097/ACM.0000000000000774","one_uv",0,0
"10.1097/ACM.0000000000000778","one_uv",0,0
"10.1097/ACM.0000000000000780","one_uv",0,0
"10.1097/ACM.0000000000000788","one_uv",0,0
"10.1097/ACM.0000000000000793","one_uv",0,0
"10.1097/ACM.0000000000000798","one_uv",0,0
"10.1097/ACM.0000000000000799","one_uv",1,0
"10.1097/ACM.0000000000000805","one_uv",0,0
"10.1097/ACM.0000000000000811","one_uv",0,0
"10.1097/ACM.0000000000000815","one_uv",0,0
"10.1097/ACM.0000000000000816","one_uv",2,0
"10.1097/ACM.0000000000000837","one_uv",1,0
"10.1097/ACM.0000000000000841","one_uv",0,0
"10.1097/ACM.0000000000000850","one_uv",2,0
"10.1097/ACM.0000000000000907","one_uv",3,0
"10.1097/ACM.0000000000000934","one_uv",5,0
"10.1097/ACM.0000000000000938","one_uv",4,0
"10.1097/ACM.0000000000000442","seven_uv",1,0
"10.1097/ACM.0000000000000445","seven_uv",1,0
"10.1097/ACM.0000000000000446","seven_uv",9,0
"10.1097/ACM.0000000000000447","seven_uv",6,0
"10.1097/ACM.0000000000000458","seven_uv",0,0
"10.1097/ACM.0000000000000464","seven_uv",5,0
"10.1097/ACM.0000000000000467","seven_uv",5,0
"10.1097/ACM.0000000000000470","seven_uv",3,0
"10.1097/ACM.0000000000000500","seven_uv",1,0
"10.1097/ACM.0000000000000508","seven_uv",0,0
"10.1097/ACM.0000000000000530","seven_uv",0,0
"10.1097/ACM.0000000000000540","seven_uv",0,0
"10.1097/ACM.0000000000000542","seven_uv",1,0
"10.1097/ACM.0000000000000544","seven_uv",3,0
"10.1097/ACM.0000000000000545","seven_uv",0,0
"10.1097/ACM.0000000000000546","seven_uv",1,0
"10.1097/ACM.0000000000000548","seven_uv",1,0
"10.1097/ACM.0000000000000552","seven_uv",5,0
"10.1097/ACM.0000000000000554","seven_uv",0,0
"10.1097/ACM.0000000000000560","seven_uv",10,0
"10.1097/ACM.0000000000000565","seven_uv",0,0
"10.1097/ACM.0000000000000568","seven_uv",0,0
"10.1097/ACM.0000000000000570","seven_uv",1,0
"10.1097/ACM.0000000000000572","seven_uv",0,0
"10.1097/ACM.0000000000000582","seven_uv",0,0
"10.1097/ACM.0000000000000585","seven_uv",1,0
"10.1097/ACM.0000000000000587","seven_uv",0,0
"10.1097/ACM.0000000000000589","seven_uv",1,0
"10.1097/ACM.0000000000000596","seven_uv",3,0
"10.1097/ACM.0000000000000603","seven_uv",7,0
"10.1097/ACM.0000000000000604","seven_uv",0,0
"10.1097/ACM.0000000000000605","seven_uv",3,0
"10.1097/ACM.0000000000000607","seven_uv",0,0
"10.1097/ACM.0000000000000611","seven_uv",5,0
"10.1097/ACM.0000000000000614","seven_uv",1,0
"10.1097/ACM.0000000000000615","seven_uv",1,0
"10.1097/ACM.0000000000000620","seven_uv",1,0
"10.1097/ACM.0000000000000639","seven_uv",3,0
"10.1097/ACM.0000000000000641","seven_uv",3,0
"10.1097/ACM.0000000000000642","seven_uv",0,0
"10.1097/ACM.0000000000000643","seven_uv",2,0
"10.1097/ACM.0000000000000647","seven_uv",5,0
"10.1097/ACM.0000000000000652","seven_uv",0,0
"10.1097/ACM.0000000000000653","seven_uv",6,0
"10.1097/ACM.0000000000000656","seven_uv",6,0
"10.1097/ACM.0000000000000657","seven_uv",1,0
"10.1097/ACM.0000000000000668","seven_uv",2,0
"10.1097/ACM.0000000000000669","seven_uv",4,0
"10.1097/ACM.0000000000000671","seven_uv",1,0
"10.1097/ACM.0000000000000677","seven_uv",1,0
"10.1097/ACM.0000000000000678","seven_uv",0,0
"10.1097/ACM.0000000000000682","seven_uv",31,0
"10.1097/ACM.0000000000000687","seven_uv",1,0
"10.1097/ACM.0000000000000688","seven_uv",1,0
"10.1097/ACM.0000000000000690","seven_uv",1,0
"10.1097/ACM.0000000000000692","seven_uv",2,0
"10.1097/ACM.0000000000000700","seven_uv",8,0
"10.1097/ACM.0000000000000702","seven_uv",4,0
"10.1097/ACM.0000000000000703","seven_uv",4,0
"10.1097/ACM.0000000000000706","seven_uv",0,0
"10.1097/ACM.0000000000000707","seven_uv",1,0
"10.1097/ACM.0000000000000708","seven_uv",3,0
"10.1097/ACM.0000000000000709","seven_uv",2,0
"10.1097/ACM.0000000000000715","seven_uv",6,0
"10.1097/ACM.0000000000000717","seven_uv",0,0
"10.1097/ACM.0000000000000720","seven_uv",3,0
"10.1097/ACM.0000000000000725","seven_uv",12,0
"10.1097/ACM.0000000000000735","seven_uv",0,0
"10.1097/ACM.0000000000000737","seven_uv",3,0
"10.1097/ACM.0000000000000739","seven_uv",1,0
"10.1097/ACM.0000000000000740","seven_uv",0,0
"10.1097/ACM.0000000000000742","seven_uv",2,0
"10.1097/ACM.0000000000000743","seven_uv",5,0
"10.1097/ACM.0000000000000754","seven_uv",2,0
"10.1097/ACM.0000000000000758","seven_uv",0,0
"10.1097/ACM.0000000000000765","seven_uv",4,0
"10.1097/ACM.0000000000000767","seven_uv",1,0
"10.1097/ACM.0000000000000769","seven_uv",1,0
"10.1097/ACM.0000000000000774","seven_uv",0,0
"10.1097/ACM.0000000000000778","seven_uv",3,0
"10.1097/ACM.0000000000000780","seven_uv",4,0
"10.1097/ACM.0000000000000788","seven_uv",0,0
"10.1097/ACM.0000000000000793","seven_uv",0,0
"10.1097/ACM.0000000000000798","seven_uv",0,0
"10.1097/ACM.0000000000000799","seven_uv",1,0
"10.1097/ACM.0000000000000805","seven_uv",1,0
"10.1097/ACM.0000000000000811","seven_uv",4,0
"10.1097/ACM.0000000000000815","seven_uv",0,0
"10.1097/ACM.0000000000000816","seven_uv",0,0
"10.1097/ACM.0000000000000837","seven_uv",3,0
"10.1097/ACM.0000000000000841","seven_uv",2,0
"10.1097/ACM.0000000000000850","seven_uv",1,0
"10.1097/ACM.0000000000000907","seven_uv",3,0
"10.1097/ACM.0000000000000934","seven_uv",9,0
"10.1097/ACM.0000000000000938","seven_uv",3,0
"10.1097/ACM.0000000000000442","thirty_uv",4,0
"10.1097/ACM.0000000000000445","thirty_uv",4,0
"10.1097/ACM.0000000000000446","thirty_uv",19,0
"10.1097/ACM.0000000000000447","thirty_uv",6,0
"10.1097/ACM.0000000000000458","thirty_uv",3,0
"10.1097/ACM.0000000000000464","thirty_uv",21,0
"10.1097/ACM.0000000000000467","thirty_uv",29,0
"10.1097/ACM.0000000000000470","thirty_uv",9,0
"10.1097/ACM.0000000000000500","thirty_uv",8,0
"10.1097/ACM.0000000000000508","thirty_uv",0,0
"10.1097/ACM.0000000000000530","thirty_uv",1,0
"10.1097/ACM.0000000000000540","thirty_uv",1,0
"10.1097/ACM.0000000000000542","thirty_uv",7,0
"10.1097/ACM.0000000000000544","thirty_uv",2,0
"10.1097/ACM.0000000000000545","thirty_uv",3,0
"10.1097/ACM.0000000000000546","thirty_uv",6,0
"10.1097/ACM.0000000000000548","thirty_uv",2,0
"10.1097/ACM.0000000000000552","thirty_uv",40,0
"10.1097/ACM.0000000000000554","thirty_uv",3,0
"10.1097/ACM.0000000000000560","thirty_uv",47,0
"10.1097/ACM.0000000000000565","thirty_uv",2,0
"10.1097/ACM.0000000000000568","thirty_uv",1,0
"10.1097/ACM.0000000000000570","thirty_uv",4,0
"10.1097/ACM.0000000000000572","thirty_uv",1,0
"10.1097/ACM.0000000000000582","thirty_uv",3,0
"10.1097/ACM.0000000000000585","thirty_uv",4,0
"10.1097/ACM.0000000000000587","thirty_uv",0,0
"10.1097/ACM.0000000000000589","thirty_uv",1,0
"10.1097/ACM.0000000000000596","thirty_uv",12,0
"10.1097/ACM.0000000000000603","thirty_uv",46,0
"10.1097/ACM.0000000000000604","thirty_uv",6,0
"10.1097/ACM.0000000000000605","thirty_uv",1,0
"10.1097/ACM.0000000000000607","thirty_uv",0,0
"10.1097/ACM.0000000000000611","thirty_uv",14,0
"10.1097/ACM.0000000000000614","thirty_uv",4,0
"10.1097/ACM.0000000000000615","thirty_uv",6,0
"10.1097/ACM.0000000000000620","thirty_uv",6,0
"10.1097/ACM.0000000000000639","thirty_uv",5,0
"10.1097/ACM.0000000000000641","thirty_uv",12,0
"10.1097/ACM.0000000000000642","thirty_uv",6,0
"10.1097/ACM.0000000000000643","thirty_uv",6,0
"10.1097/ACM.0000000000000647","thirty_uv",13,0
"10.1097/ACM.0000000000000652","thirty_uv",12,0
"10.1097/ACM.0000000000000653","thirty_uv",28,0
"10.1097/ACM.0000000000000656","thirty_uv",14,0
"10.1097/ACM.0000000000000657","thirty_uv",25,0
"10.1097/ACM.0000000000000668","thirty_uv",22,0
"10.1097/ACM.0000000000000669","thirty_uv",15,0
"10.1097/ACM.0000000000000671","thirty_uv",13,0
"10.1097/ACM.0000000000000677","thirty_uv",4,0
"10.1097/ACM.0000000000000678","thirty_uv",1,0
"10.1097/ACM.0000000000000682","thirty_uv",135,0
"10.1097/ACM.0000000000000687","thirty_uv",6,0
"10.1097/ACM.0000000000000688","thirty_uv",5,0
"10.1097/ACM.0000000000000690","thirty_uv",5,0
"10.1097/ACM.0000000000000692","thirty_uv",7,0
"10.1097/ACM.0000000000000700","thirty_uv",60,0
"10.1097/ACM.0000000000000702","thirty_uv",17,0
"10.1097/ACM.0000000000000703","thirty_uv",16,0
"10.1097/ACM.0000000000000706","thirty_uv",7,0
"10.1097/ACM.0000000000000707","thirty_uv",5,0
"10.1097/ACM.0000000000000708","thirty_uv",4,0
"10.1097/ACM.0000000000000709","thirty_uv",9,0
"10.1097/ACM.0000000000000715","thirty_uv",65,0
"10.1097/ACM.0000000000000717","thirty_uv",6,0
"10.1097/ACM.0000000000000720","thirty_uv",11,0
"10.1097/ACM.0000000000000725","thirty_uv",54,0
"10.1097/ACM.0000000000000735","thirty_uv",7,0
"10.1097/ACM.0000000000000737","thirty_uv",17,0
"10.1097/ACM.0000000000000739","thirty_uv",0,0
"10.1097/ACM.0000000000000740","thirty_uv",7,0
"10.1097/ACM.0000000000000742","thirty_uv",5,0
"10.1097/ACM.0000000000000743","thirty_uv",12,0
"10.1097/ACM.0000000000000754","thirty_uv",15,0
"10.1097/ACM.0000000000000758","thirty_uv",0,0
"10.1097/ACM.0000000000000765","thirty_uv",5,0
"10.1097/ACM.0000000000000767","thirty_uv",4,0
"10.1097/ACM.0000000000000769","thirty_uv",16,0
"10.1097/ACM.0000000000000774","thirty_uv",3,0
"10.1097/ACM.0000000000000778","thirty_uv",7,0
"10.1097/ACM.0000000000000780","thirty_uv",19,0
"10.1097/ACM.0000000000000788","thirty_uv",0,0
"10.1097/ACM.0000000000000793","thirty_uv",4,0
"10.1097/ACM.0000000000000798","thirty_uv",3,0
"10.1097/ACM.0000000000000799","thirty_uv",4,0
"10.1097/ACM.0000000000000805","thirty_uv",1,0
"10.1097/ACM.0000000000000811","thirty_uv",22,0
"10.1097/ACM.0000000000000815","thirty_uv",6,0
"10.1097/ACM.0000000000000816","thirty_uv",3,0
"10.1097/ACM.0000000000000837","thirty_uv",11,0
"10.1097/ACM.0000000000000841","thirty_uv",18,0
"10.1097/ACM.0000000000000850","thirty_uv",4,0
"10.1097/ACM.0000000000000907","thirty_uv",17,0
"10.1097/ACM.0000000000000934","thirty_uv",65,0
"10.1097/ACM.0000000000000938","thirty_uv",43,0
"10.1097/ACM.0000000000000442","one_hft",1,0
"10.1097/ACM.0000000000000445","one_hft",0,0
"10.1097/ACM.0000000000000446","one_hft",0,0
"10.1097/ACM.0000000000000447","one_hft",1,0
"10.1097/ACM.0000000000000458","one_hft",0,0
"10.1097/ACM.0000000000000464","one_hft",2,0
"10.1097/ACM.0000000000000467","one_hft",1,0
"10.1097/ACM.0000000000000470","one_hft",1,0
"10.1097/ACM.0000000000000500","one_hft",0,0
"10.1097/ACM.0000000000000508","one_hft",0,0
"10.1097/ACM.0000000000000530","one_hft",0,0
"10.1097/ACM.0000000000000540","one_hft",0,0
"10.1097/ACM.0000000000000542","one_hft",0,0
"10.1097/ACM.0000000000000544","one_hft",0,0
"10.1097/ACM.0000000000000545","one_hft",1,0
"10.1097/ACM.0000000000000546","one_hft",0,0
"10.1097/ACM.0000000000000548","one_hft",0,0
"10.1097/ACM.0000000000000552","one_hft",0,0
"10.1097/ACM.0000000000000554","one_hft",0,0
"10.1097/ACM.0000000000000560","one_hft",3,0
"10.1097/ACM.0000000000000565","one_hft",0,0
"10.1097/ACM.0000000000000568","one_hft",0,0
"10.1097/ACM.0000000000000570","one_hft",2,0
"10.1097/ACM.0000000000000572","one_hft",0,0
"10.1097/ACM.0000000000000582","one_hft",0,0
"10.1097/ACM.0000000000000585","one_hft",0,0
"10.1097/ACM.0000000000000587","one_hft",1,0
"10.1097/ACM.0000000000000589","one_hft",0,0
"10.1097/ACM.0000000000000596","one_hft",0,0
"10.1097/ACM.0000000000000603","one_hft",3,0
"10.1097/ACM.0000000000000604","one_hft",0,0
"10.1097/ACM.0000000000000605","one_hft",0,0
"10.1097/ACM.0000000000000607","one_hft",0,0
"10.1097/ACM.0000000000000611","one_hft",2,0
"10.1097/ACM.0000000000000614","one_hft",1,0
"10.1097/ACM.0000000000000615","one_hft",0,0
"10.1097/ACM.0000000000000620","one_hft",0,0
"10.1097/ACM.0000000000000639","one_hft",0,0
"10.1097/ACM.0000000000000641","one_hft",0,0
"10.1097/ACM.0000000000000642","one_hft",0,0
"10.1097/ACM.0000000000000643","one_hft",0,0
"10.1097/ACM.0000000000000647","one_hft",0,0
"10.1097/ACM.0000000000000652","one_hft",1,0
"10.1097/ACM.0000000000000653","one_hft",0,0
"10.1097/ACM.0000000000000656","one_hft",0,0
"10.1097/ACM.0000000000000657","one_hft",0,0
"10.1097/ACM.0000000000000668","one_hft",0,0
"10.1097/ACM.0000000000000669","one_hft",0,0
"10.1097/ACM.0000000000000671","one_hft",0,0
"10.1097/ACM.0000000000000677","one_hft",0,0
"10.1097/ACM.0000000000000678","one_hft",0,0
"10.1097/ACM.0000000000000682","one_hft",7,0
"10.1097/ACM.0000000000000687","one_hft",0,0
"10.1097/ACM.0000000000000688","one_hft",0,0
"10.1097/ACM.0000000000000690","one_hft",5,0
"10.1097/ACM.0000000000000692","one_hft",0,0
"10.1097/ACM.0000000000000700","one_hft",2,0
"10.1097/ACM.0000000000000702","one_hft",1,0
"10.1097/ACM.0000000000000703","one_hft",0,0
"10.1097/ACM.0000000000000706","one_hft",0,0
"10.1097/ACM.0000000000000707","one_hft",0,0
"10.1097/ACM.0000000000000708","one_hft",0,0
"10.1097/ACM.0000000000000709","one_hft",0,0
"10.1097/ACM.0000000000000715","one_hft",4,0
"10.1097/ACM.0000000000000717","one_hft",0,0
"10.1097/ACM.0000000000000720","one_hft",1,0
"10.1097/ACM.0000000000000725","one_hft",0,0
"10.1097/ACM.0000000000000735","one_hft",0,0
"10.1097/ACM.0000000000000737","one_hft",2,0
"10.1097/ACM.0000000000000739","one_hft",0,0
"10.1097/ACM.0000000000000740","one_hft",0,0
"10.1097/ACM.0000000000000742","one_hft",0,0
"10.1097/ACM.0000000000000743","one_hft",1,0
"10.1097/ACM.0000000000000754","one_hft",0,0
"10.1097/ACM.0000000000000758","one_hft",0,0
"10.1097/ACM.0000000000000765","one_hft",0,0
"10.1097/ACM.0000000000000767","one_hft",0,0
"10.1097/ACM.0000000000000769","one_hft",0,0
"10.1097/ACM.0000000000000774","one_hft",0,0
"10.1097/ACM.0000000000000778","one_hft",0,0
"10.1097/ACM.0000000000000780","one_hft",0,0
"10.1097/ACM.0000000000000788","one_hft",0,0
"10.1097/ACM.0000000000000793","one_hft",0,0
"10.1097/ACM.0000000000000798","one_hft",0,0
"10.1097/ACM.0000000000000799","one_hft",1,0
"10.1097/ACM.0000000000000805","one_hft",0,0
"10.1097/ACM.0000000000000811","one_hft",0,0
"10.1097/ACM.0000000000000815","one_hft",0,0
"10.1097/ACM.0000000000000816","one_hft",1,0
"10.1097/ACM.0000000000000837","one_hft",0,0
"10.1097/ACM.0000000000000841","one_hft",0,0
"10.1097/ACM.0000000000000850","one_hft",2,0
"10.1097/ACM.0000000000000907","one_hft",2,0
"10.1097/ACM.0000000000000934","one_hft",2,0
"10.1097/ACM.0000000000000938","one_hft",3,0
"10.1097/ACM.0000000000000442","seven_hft",0,0
"10.1097/ACM.0000000000000445","seven_hft",0,0
"10.1097/ACM.0000000000000446","seven_hft",5,0
"10.1097/ACM.0000000000000447","seven_hft",8,0
"10.1097/ACM.0000000000000458","seven_hft",0,0
"10.1097/ACM.0000000000000464","seven_hft",1,0
"10.1097/ACM.0000000000000467","seven_hft",3,0
"10.1097/ACM.0000000000000470","seven_hft",3,0
"10.1097/ACM.0000000000000500","seven_hft",1,0
"10.1097/ACM.0000000000000508","seven_hft",0,0
"10.1097/ACM.0000000000000530","seven_hft",0,0
"10.1097/ACM.0000000000000540","seven_hft",0,0
"10.1097/ACM.0000000000000542","seven_hft",1,0
"10.1097/ACM.0000000000000544","seven_hft",4,0
"10.1097/ACM.0000000000000545","seven_hft",0,0
"10.1097/ACM.0000000000000546","seven_hft",1,0
"10.1097/ACM.0000000000000548","seven_hft",1,0
"10.1097/ACM.0000000000000552","seven_hft",5,0
"10.1097/ACM.0000000000000554","seven_hft",0,0
"10.1097/ACM.0000000000000560","seven_hft",8,0
"10.1097/ACM.0000000000000565","seven_hft",0,0
"10.1097/ACM.0000000000000568","seven_hft",0,0
"10.1097/ACM.0000000000000570","seven_hft",0,0
"10.1097/ACM.0000000000000572","seven_hft",0,0
"10.1097/ACM.0000000000000582","seven_hft",0,0
"10.1097/ACM.0000000000000585","seven_hft",0,0
